UnixTimestamp_ms;Event;Details
1778077040022;TestStart;Unity connected
1778077040831;GameStart;startstory
1778077045076;ChoiceShown;scene_03_art_club_choice
1778077046036;ChoiceSelected;scene=scene_03_art_club_choice|text=Check the wall clock and schedule first.|goto=scene_03b_check_schedule
