UnixTimestamp_ms;Event;Details
1776147466009;TestStart;Unity connected
1776147467048;KeyPress;Space
1776147467507;KeyPress;Space
1776147467956;KeyPress;Space
1776147468376;KeyPress;Space
1776147468785;KeyPress;Space
1776147472015;KeyPress;Space
1776147472404;KeyPress;Space
