UnixTimestamp_ms;Event;Details
1777448824557;GameStart;startstory
1777448824580;TestStart;Unity connected
1777448825872;KeyPress;Space
1777448826115;KeyPress;Space
1777448826740;KeyPress;Space
1777448828012;KeyPress;Space
1777448831713;KeyPress;Space
