UnixTimestamp_ms;Event;Details
1776311880891;GameStart;startstory
1776311880908;TestStart;Unity connected
1776311881607;KeyPress;Space
1776311881900;KeyPress;Space
1776311882122;KeyPress;Space
1776311882671;KeyPress;Space
1776311882927;KeyPress;Space
1776311883158;KeyPress;Space
1776311884062;KeyPress;Space
1776311885348;KeyPress;Space
1776311886901;KeyPress;Space
1776311888343;KeyPress;Space
1776311888831;KeyPress;Space
1776311889104;KeyPress;Space
1776311889399;KeyPress;Space
