UnixTimestamp_ms;Event;Details
1776852364040;GameStart;startstory
1776852364049;TestStart;Unity connected
1776855978789;KeyPress;Space
1776855979446;KeyPress;Space
1776855979959;KeyPress;Space
1776855980387;KeyPress;Space
1776855980720;KeyPress;Space
1776855981148;KeyPress;Space
1776855986875;ChoiceShown;ch2__ch2_s8_subpattern_branch
